"sampleid","county","location","long_dd","lat_dd","year","date","type_orig","comm_name","species","type","tissue","da_ppm","da_ppm_prefix"
"M18P00431","San Mateo","Mussel Rock, San Mateo",-122.497403,37.66728,2018,2018-05-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00443","San Mateo","Pacifica, Mori Point",-122.498959,37.620128,2018,2018-05-19,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00439","Santa Barbara","Santa Barbara, Stearns Wharf",-119.65926,34.390778,2018,2018-05-20,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00479","Mendocino","Mendocino Headlands",-123.814304,39.309369,2018,2018-05-20,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00437","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-05-21,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00444","Del Norte","Wilson Creek",-124.102324,41.601596,2018,2018-05-21,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00445","Ventura","Mussel Shoals, Oil Piers",-119.445,34.35,2018,2018-05-21,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00448","San Luis Obispo","San Luis Obispo, Cal Poly Pier",-120.740824,35.169492,2018,2018-05-21,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00453","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-05-22,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00459","San Mateo","Bean Hollow State Beach",-122.4095,37.2243,2018,2018-05-23,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00456","Marin","Drakes Bay, Chimney Rock LBS",-122.973274,37.994808,2018,2018-05-29,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00466","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-05-30,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00474","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-05-30,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00472","Del Norte","Hunter Rock, north",-124.2079,41.959707,2018,2018-06-01,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00477","Los Angeles","Malibu, 20000 PCH",-118.610313,34.036478,2018,2018-06-01,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00469","Sonoma","Bodega Harbor, USCG Dock",-123.051303,38.3127654,2018,2018-06-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00470","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-06-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00489","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-06-06,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00488","San Mateo","Bean Hollow State Beach",-122.4095,37.2243,2018,2018-06-07,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00485","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-06-11,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00490","Santa Cruz","Santa Cruz, Four Mile Beach",-122.123653,36.964055,2018,2018-06-12,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00493","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-06-13,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00494","Del Norte","Crescent City, Whaler's Island",-124.1839,41.7389,2018,2018-06-13,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00522","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-06-15,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00498","Marin","Drakes Bay, Chimney Rock LBS",-122.973274,37.994808,2018,2018-06-18,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00503","Sonoma","Fort Ross Reef, Pedotti's",-123.23199,38.50312,2018,2018-06-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00504","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-06-18,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00507","Monterey","Monterey Bay, Commercial Wharf",-121.889411,36.605724,2018,2018-06-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00511","Los Angeles","Leo Carrillo State Beach",-118.91738,34.03021,2018,2018-06-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00515","Ventura","Mussel Shoals",-119.445,34.35,2018,2018-06-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00512","San Luis Obispo","San Luis Obispo, Cal Poly Pier",-120.740824,35.169492,2018,2018-06-19,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00513","Santa Cruz","Santa Cruz, Davenport Landing",-122.21606,37.024226,2018,2018-06-19,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00514","San Mateo","Bean Hollow State Beach",-122.4095,37.2243,2018,2018-06-19,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00520","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-06-25,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00543","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-06-28,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00537","Del Norte","Wilson Creek",-124.102324,41.601596,2018,2018-06-29,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00538","San Luis Obispo","Montana de Oro State Park",-120.89304,35.27437,2018,2018-06-29,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00539","San Mateo","Pillar Point",-122.49721,37.4958,2018,2018-07-02,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00542","Sonoma","Bodega Harbor, USCG Dock",-123.051303,38.3127654,2018,2018-07-02,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00552","Marin","Drakes Bay, Chimney Rock LBS",-122.973274,37.994808,2018,2018-07-05,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00549","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-07-09,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00564","Sonoma","Bodega Harbor, USCG Dock",-123.051303,38.3127654,2018,2018-07-16,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00569","Del Norte","Wilson Creek",-124.102324,41.601596,2018,2018-07-16,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00571","Ventura","Mussel Shoals, Oil Piers",-119.445,34.35,2018,2018-07-16,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00568","Santa Cruz","Santa Cruz, Four Mile Beach",-122.123653,36.964055,2018,2018-07-17,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00576","Marin","Muir Beach",-122.578138,37.859779,2018,2018-07-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00578","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-07-18,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00582","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-07-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00589","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-07-18,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00585","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-07-23,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00588","Mendocino","Fort Bragg, Jefferson Way",-123.819052,39.387099,2018,2018-07-23,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00592","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-07-25,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00600","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-07-30,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00606","Marin","Drakes Bay, Chimney Rock LBS",-122.973274,37.994808,2018,2018-08-01,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00607","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-08-01,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00610","San Mateo","Bean Hollow State Beach",-122.4095,37.2243,2018,2018-08-01,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00612","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-08-06,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00613","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-08-06,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00619","Monterey","Monterey Bay, Commercial Wharf",-121.889411,36.605724,2018,2018-08-07,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00621","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-08-08,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00630","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-08-08,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00628","Monterey","Monterey, Point Joe",-121.959517,36.609098,2018,2018-08-12,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00626","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-08-13,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",6.6,NA
"M18P00634","Mendocino","Fort Bragg, Ward Ave Beach",-123.791865,39.498454,2018,2018-08-13,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00638","San Mateo","Pillar Point",-122.49721,37.4958,2018,2018-08-15,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00635","Sonoma","Bodega Harbor, USCG Dock",-123.051303,38.3127654,2018,2018-08-16,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00647","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-08-17,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00639","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-08-20,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00640","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-08-20,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00652","Sonoma","Carmet Beach",-123.076706,38.371604,2018,2018-08-27,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00655","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-08-27,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00656","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-08-27,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00658","Del Norte","Pyramid Pt., Gilbert Creek",-124.206436,41.982244,2018,2018-08-27,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",37,NA
"M18P00659","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-08-29,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00660","San Luis Obispo","Montana de Oro State Park",-120.89304,35.27437,2018,2018-08-29,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00664","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-09-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",8.9,NA
"M18P00665","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-09-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00671","Sonoma","Bodega Harbor, USCG Dock",-123.051303,38.3127654,2018,2018-09-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00674","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-09-05,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00677","Marin","Tomales Bay, Lease #M430-15-M",-122.9437,38.2176,2018,2018-09-09,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00679","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-09-10,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",45,NA
"M18P00680","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-09-10,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",26,NA
"M18P00686","Mendocino","Fort Bragg, Ward Ave Beach",-123.791865,39.498454,2018,2018-09-10,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00687","Del Norte","Wilson Creek",-124.102324,41.601596,2018,2018-09-10,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",7.8,NA
"M18P00683","Sonoma","Carmet Beach",-123.076706,38.371604,2018,2018-09-11,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00692","Del Norte","Hunter Rock, north",-124.2079,41.959707,2018,2018-09-11,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",5.2,NA
"M18P00701","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-09-13,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.8,NA
"M18P00706","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-09-19,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00707","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-09-19,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",17,NA
"M18P00711","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-09-19,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00715","San Luis Obispo","Morro Bay, North T-Pier",-120.857699,35.370265,2018,2018-09-24,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00717","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-09-24,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",22,NA
"M18P00718","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-09-24,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",5.7,NA
"M18P00721","Del Norte","Hunter Rock, north",-124.2079,41.959707,2018,2018-09-26,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",15,NA
"M18P00730","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-09-26,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00725","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-10-01,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00726","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-10-01,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00739","Santa Barbara","Goleta Pier",-119.828141,34.412869,2018,2018-10-02,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00738","Marin","Drakes Bay, Chimney Rock LBS",-122.973274,37.994808,2018,2018-10-04,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00741","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-10-08,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",8.1,NA
"M18P00742","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-10-08,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00744","Ventura","Mussel Shoals, Oil Piers",-119.445,34.35,2018,2018-10-08,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00748","San Luis Obispo","San Luis Obispo, Cal Poly Pier",-120.740824,35.169492,2018,2018-10-08,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00751","Del Norte","Wilson Creek",-124.102324,41.601596,2018,2018-10-08,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00745","Monterey","Monterey Bay, Commercial Wharf",-121.889411,36.605724,2018,2018-10-09,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00750","Sonoma","Carmet Beach",-123.076706,38.371604,2018,2018-10-09,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00752","Del Norte","Pyramid Pt., Gilbert Creek",-124.206436,41.982244,2018,2018-10-09,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00753","Monterey","Monterey, Point Joe",-121.959517,36.609098,2018,2018-10-09,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00765","Mendocino","Fort Bragg, Pudding Creek",-123.814684,39.453521,2018,2018-10-09,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00754","Santa Cruz","Santa Cruz Pier",-122.017638,36.957391,2018,2018-10-10,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",2.5,"<"
"M18P00755","Humboldt","Trinidad Head",-124.15,41.0515,2018,2018-10-10,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00762","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-10-15,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",6.4,NA
"M18P00763","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-10-15,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",87,NA
"M18P00777","Humboldt","Humboldt Bay, Indian Is. Ch.",-124.159516,40.813713,2018,2018-10-22,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",3.8,NA
"M18P00778","Humboldt","Humboldt Bay, USCG Station",-124.217288,40.766284,2018,2018-10-22,"Sea Mussel, Sentinel","Sea mussel","Mytilus californianus","sentinel","whole",31,NA
"M18P00780","San Diego","La Jolla, Scripps Pier",-117.257594,32.867156,2018,2018-10-22,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
"M18P00781","Monterey","Monterey Bay, Commercial Wharf",-121.889411,36.605724,2018,2018-10-23,"Sea Mussel, wild","Sea mussel","Mytilus californianus","wild","whole",2.5,"<"
